Binary value;Hour;Month;Day;Hour of day
0;3900;6;12;12
0;3901;6;12;13
0;3902;6;12;14
0;3903;6;12;15
0;3904;6;12;16
0;3905;6;12;17
0;3906;6;12;18
0;3907;6;12;19
0;3908;6;12;20
0;3909;6;12;21
0;3910;6;12;22
0;3911;6;12;23
0;3912;6;12;24
0;3913;6;13;1
0;3914;6;13;2
0;3915;6;13;3
0;3916;6;13;4
0;3917;6;13;5
0;3918;6;13;6
0;3919;6;13;7
0;3920;6;13;8
0;3921;6;13;9
0;3922;6;13;10
0;3923;6;13;11
0;3924;6;13;12
0;3925;6;13;13
0;3926;6;13;14
0;3927;6;13;15
0;3928;6;13;16
0;3929;6;13;17
0;3930;6;13;18
0;3931;6;13;19
0;3932;6;13;20
0;3933;6;13;21
0;3934;6;13;22
0;3935;6;13;23
0;3936;6;13;24
0;3937;6;14;1
0;3938;6;14;2
0;3939;6;14;3
0;3940;6;14;4
0;3941;6;14;5
0;3942;6;14;6
0;3943;6;14;7
0;3944;6;14;8
0;3945;6;14;9
0;3946;6;14;10
0;3947;6;14;11
0;3948;6;14;12
0;3949;6;14;13
0;3950;6;14;14
0;3951;6;14;15
0;3952;6;14;16
0;3953;6;14;17
0;3954;6;14;18
0;3955;6;14;19
0;3956;6;14;20
0;3957;6;14;21
0;3958;6;14;22
0;3959;6;14;23
0;3960;6;14;24
0;3961;6;15;1
0;3962;6;15;2
0;3963;6;15;3
0;3964;6;15;4
0;3965;6;15;5
0;3966;6;15;6
0;3967;6;15;7
0;3968;6;15;8
0;3969;6;15;9
0;3970;6;15;10
0;3971;6;15;11
0;3972;6;15;12
0;3973;6;15;13
0;3974;6;15;14
0;3975;6;15;15
0;3976;6;15;16
0;3977;6;15;17
0;3978;6;15;18
0;3979;6;15;19
0;3980;6;15;20
0;3981;6;15;21
0;3982;6;15;22
0;3983;6;15;23
0;3984;6;15;24
0;3985;6;16;1
0;3986;6;16;2
0;3987;6;16;3
0;3988;6;16;4
0;3989;6;16;5
0;3990;6;16;6
0;3991;6;16;7
0;3992;6;16;8
0;3993;6;16;9
0;3994;6;16;10
0;3995;6;16;11
0;3996;6;16;12
0;3997;6;16;13
0;3998;6;16;14
0;3999;6;16;15
0;4000;6;16;16
0;4001;6;16;17
0;4002;6;16;18
0;4003;6;16;19
0;4004;6;16;20
0;4005;6;16;21
0;4006;6;16;22
0;4007;6;16;23
0;4008;6;16;24
0;4009;6;17;1
0;4010;6;17;2
0;4011;6;17;3
0;4012;6;17;4
0;4013;6;17;5
0;4014;6;17;6
0;4015;6;17;7
0;4016;6;17;8
0;4017;6;17;9
0;4018;6;17;10
0;4019;6;17;11
0;4020;6;17;12
0;4021;6;17;13
0;4022;6;17;14
0;4023;6;17;15
0;4024;6;17;16
0;4025;6;17;17
0;4026;6;17;18
0;4027;6;17;19
0;4028;6;17;20
0;4029;6;17;21
0;4030;6;17;22
0;4031;6;17;23
0;4032;6;17;24
0;4033;6;18;1
0;4034;6;18;2
0;4035;6;18;3
0;4036;6;18;4
0;4037;6;18;5
0;4038;6;18;6
0;4039;6;18;7
0;4040;6;18;8
0;4041;6;18;9
0;4042;6;18;10
0;4043;6;18;11
0;4044;6;18;12
0;4045;6;18;13
0;4046;6;18;14
0;4047;6;18;15
0;4048;6;18;16
0;4049;6;18;17
0;4050;6;18;18
0;4051;6;18;19
0;4052;6;18;20
0;4053;6;18;21
0;4054;6;18;22
0;4055;6;18;23
0;4056;6;18;24
0;4057;6;19;1
0;4058;6;19;2
0;4059;6;19;3
0;4060;6;19;4
0;4061;6;19;5
0;4062;6;19;6
0;4063;6;19;7
0;4064;6;19;8
0;4065;6;19;9
0;4066;6;19;10
0;4067;6;19;11
0;4068;6;19;12
0;4069;6;19;13
0;4070;6;19;14
0;4071;6;19;15
0;4072;6;19;16
0;4073;6;19;17
0;4074;6;19;18
0;4075;6;19;19
0;4076;6;19;20
0;4077;6;19;21
0;4078;6;19;22
0;4079;6;19;23
0;4080;6;19;24
0;4081;6;20;1
0;4082;6;20;2
0;4083;6;20;3
0;4084;6;20;4
0;4085;6;20;5
0;4086;6;20;6
0;4087;6;20;7
0;4088;6;20;8
0;4089;6;20;9
0;4090;6;20;10
0;4091;6;20;11
0;4092;6;20;12
0;4093;6;20;13
0;4094;6;20;14
0;4095;6;20;15
0;4096;6;20;16
0;4097;6;20;17
0;4098;6;20;18
0;4099;6;20;19
0;4100;6;20;20
0;4101;6;20;21
0;4102;6;20;22
0;4103;6;20;23
0;4104;6;20;24
0;4105;6;21;1
0;4106;6;21;2
0;4107;6;21;3
0;4108;6;21;4
0;4109;6;21;5
0;4110;6;21;6
0;4111;6;21;7
0;4112;6;21;8
0;4113;6;21;9
0;4114;6;21;10
0;4115;6;21;11
0;4116;6;21;12
0;4117;6;21;13
0;4118;6;21;14
0;4119;6;21;15
0;4120;6;21;16
0;4121;6;21;17
0;4122;6;21;18
0;4123;6;21;19
0;4124;6;21;20
0;4125;6;21;21
0;4126;6;21;22
0;4127;6;21;23
0;4128;6;21;24
0;4129;6;22;1
0;4130;6;22;2
0;4131;6;22;3
0;4132;6;22;4
0;4133;6;22;5
0;4134;6;22;6
0;4135;6;22;7
0;4136;6;22;8
0;4137;6;22;9
0;4138;6;22;10
0;4139;6;22;11
0;4140;6;22;12
0;4141;6;22;13
0;4142;6;22;14
0;4143;6;22;15
0;4144;6;22;16
0;4145;6;22;17
0;4146;6;22;18
0;4147;6;22;19
0;4148;6;22;20
0;4149;6;22;21
0;4150;6;22;22
0;4151;6;22;23
0;4152;6;22;24
0;4153;6;23;1
0;4154;6;23;2
0;4155;6;23;3
0;4156;6;23;4
0;4157;6;23;5
0;4158;6;23;6
0;4159;6;23;7
0;4160;6;23;8
0;4161;6;23;9
0;4162;6;23;10
0;4163;6;23;11
0;4164;6;23;12
0;4165;6;23;13
0;4166;6;23;14
0;4167;6;23;15
0;4168;6;23;16
0;4169;6;23;17
0;4170;6;23;18
0;4171;6;23;19
0;4172;6;23;20
0;4173;6;23;21
0;4174;6;23;22
0;4175;6;23;23
0;4176;6;23;24
0;4177;6;24;1
0;4178;6;24;2
0;4179;6;24;3
0;4180;6;24;4
0;4181;6;24;5
0;4182;6;24;6
0;4183;6;24;7
0;4184;6;24;8
0;4185;6;24;9
0;4186;6;24;10
0;4187;6;24;11
0;4188;6;24;12
0;4189;6;24;13
0;4190;6;24;14
0;4191;6;24;15
0;4192;6;24;16
0;4193;6;24;17
0;4194;6;24;18
0;4195;6;24;19
0;4196;6;24;20
0;4197;6;24;21
0;4198;6;24;22
0;4199;6;24;23
0;4200;6;24;24
0;4201;6;25;1
0;4202;6;25;2
0;4203;6;25;3
0;4204;6;25;4
0;4205;6;25;5
0;4206;6;25;6
0;4207;6;25;7
0;4208;6;25;8
0;4209;6;25;9
0;4210;6;25;10
0;4211;6;25;11
0;4212;6;25;12
0;4213;6;25;13
0;4214;6;25;14
0;4215;6;25;15
0;4216;6;25;16
0;4217;6;25;17
0;4218;6;25;18
0;4219;6;25;19
0;4220;6;25;20
0;4221;6;25;21
0;4222;6;25;22
0;4223;6;25;23
0;4224;6;25;24
0;4225;6;26;1
0;4226;6;26;2
0;4227;6;26;3
0;4228;6;26;4
0;4229;6;26;5
0;4230;6;26;6
0;4231;6;26;7
0;4232;6;26;8
0;4233;6;26;9
0;4234;6;26;10
0;4235;6;26;11
0;4236;6;26;12
0;4237;6;26;13
0;4238;6;26;14
0;4239;6;26;15
0;4240;6;26;16
0;4241;6;26;17
0;4242;6;26;18
0;4243;6;26;19
0;4244;6;26;20
0;4245;6;26;21
0;4246;6;26;22
0;4247;6;26;23
0;4248;6;26;24
0;4249;6;27;1
0;4250;6;27;2
0;4251;6;27;3
0;4252;6;27;4
0;4253;6;27;5
0;4254;6;27;6
0;4255;6;27;7
0;4256;6;27;8
0;4257;6;27;9
0;4258;6;27;10
0;4259;6;27;11
0;4260;6;27;12
0;4261;6;27;13
0;4262;6;27;14
0;4263;6;27;15
0;4264;6;27;16
0;4265;6;27;17
0;4266;6;27;18
0;4267;6;27;19
0;4268;6;27;20
0;4269;6;27;21
0;4270;6;27;22
0;4271;6;27;23
0;4272;6;27;24
0;4273;6;28;1
0;4274;6;28;2
0;4275;6;28;3
0;4276;6;28;4
0;4277;6;28;5
0;4278;6;28;6
0;4279;6;28;7
0;4280;6;28;8
0;4281;6;28;9
0;4282;6;28;10
0;4283;6;28;11
0;4284;6;28;12
0;4285;6;28;13
0;4286;6;28;14
0;4287;6;28;15
0;4288;6;28;16
0;4289;6;28;17
0;4290;6;28;18
0;4291;6;28;19
0;4292;6;28;20
0;4293;6;28;21
0;4294;6;28;22
0;4295;6;28;23
0;4296;6;28;24
0;4297;6;29;1
0;4298;6;29;2
0;4299;6;29;3
0;4300;6;29;4
0;4301;6;29;5
0;4302;6;29;6
0;4303;6;29;7
0;4304;6;29;8
0;4305;6;29;9
0;4306;6;29;10
0;4307;6;29;11
0;4308;6;29;12
0;4309;6;29;13
0;4310;6;29;14
0;4311;6;29;15
0;4312;6;29;16
0;4313;6;29;17
0;4314;6;29;18
0;4315;6;29;19
0;4316;6;29;20
0;4317;6;29;21
0;4318;6;29;22
0;4319;6;29;23
0;4320;6;29;24
0;4321;6;30;1
0;4322;6;30;2
0;4323;6;30;3
0;4324;6;30;4
0;4325;6;30;5
0;4326;6;30;6
0;4327;6;30;7
0;4328;6;30;8
0;4329;6;30;9
0;4330;6;30;10
0;4331;6;30;11
0;4332;6;30;12
0;4333;6;30;13
0;4334;6;30;14
0;4335;6;30;15
0;4336;6;30;16
0;4337;6;30;17
0;4338;6;30;18
0;4339;6;30;19
0;4340;6;30;20
0;4341;6;30;21
0;4342;6;30;22
0;4343;6;30;23
0;4344;6;30;24
0;4345;7;1;1
0;4346;7;1;2
0;4347;7;1;3
0;4348;7;1;4
0;4349;7;1;5
0;4350;7;1;6
0;4351;7;1;7
0;4352;7;1;8
0;4353;7;1;9
0;4354;7;1;10
0;4355;7;1;11
0;4356;7;1;12
0;4357;7;1;13
0;4358;7;1;14
0;4359;7;1;15
0;4360;7;1;16
0;4361;7;1;17
0;4362;7;1;18
0;4363;7;1;19
0;4364;7;1;20
0;4365;7;1;21
0;4366;7;1;22
0;4367;7;1;23
0;4368;7;1;24
0;4369;7;2;1
0;4370;7;2;2
0;4371;7;2;3
0;4372;7;2;4
0;4373;7;2;5
0;4374;7;2;6
0;4375;7;2;7
0;4376;7;2;8
0;4377;7;2;9
0;4378;7;2;10
0;4379;7;2;11
0;4380;7;2;12
0;4381;7;2;13
0;4382;7;2;14
0;4383;7;2;15
0;4384;7;2;16
0;4385;7;2;17
0;4386;7;2;18
0;4387;7;2;19
0;4388;7;2;20
0;4389;7;2;21
0;4390;7;2;22
0;4391;7;2;23
0;4392;7;2;24
0;4393;7;3;1
0;4394;7;3;2
0;4395;7;3;3
0;4396;7;3;4
0;4397;7;3;5
0;4398;7;3;6
0;4399;7;3;7
0;4400;7;3;8
0;4401;7;3;9
0;4402;7;3;10
0;4403;7;3;11
0;4404;7;3;12
0;4405;7;3;13
0;4406;7;3;14
0;4407;7;3;15
0;4408;7;3;16
0;4409;7;3;17
0;4410;7;3;18
0;4411;7;3;19
0;4412;7;3;20
0;4413;7;3;21
0;4414;7;3;22
0;4415;7;3;23
0;4416;7;3;24
0;4417;7;4;1
0;4418;7;4;2
0;4419;7;4;3
0;4420;7;4;4
0;4421;7;4;5
0;4422;7;4;6
0;4423;7;4;7
0;4424;7;4;8
0;4425;7;4;9
0;4426;7;4;10
0;4427;7;4;11
0;4428;7;4;12
0;4429;7;4;13
0;4430;7;4;14
0;4431;7;4;15
0;4432;7;4;16
0;4433;7;4;17
0;4434;7;4;18
0;4435;7;4;19
0;4436;7;4;20
0;4437;7;4;21
0;4438;7;4;22
0;4439;7;4;23
0;4440;7;4;24
0;4441;7;5;1
0;4442;7;5;2
0;4443;7;5;3
0;4444;7;5;4
0;4445;7;5;5
0;4446;7;5;6
0;4447;7;5;7
0;4448;7;5;8
0;4449;7;5;9
0;4450;7;5;10
0;4451;7;5;11
0;4452;7;5;12
0;4453;7;5;13
0;4454;7;5;14
0;4455;7;5;15
0;4456;7;5;16
0;4457;7;5;17
0;4458;7;5;18
0;4459;7;5;19
0;4460;7;5;20
0;4461;7;5;21
0;4462;7;5;22
0;4463;7;5;23
0;4464;7;5;24
0;4465;7;6;1
0;4466;7;6;2
0;4467;7;6;3
0;4468;7;6;4
0;4469;7;6;5
0;4470;7;6;6
0;4471;7;6;7
0;4472;7;6;8
0;4473;7;6;9
0;4474;7;6;10
0;4475;7;6;11
0;4476;7;6;12
0;4477;7;6;13
0;4478;7;6;14
0;4479;7;6;15
0;4480;7;6;16
0;4481;7;6;17
0;4482;7;6;18
0;4483;7;6;19
0;4484;7;6;20
0;4485;7;6;21
0;4486;7;6;22
0;4487;7;6;23
0;4488;7;6;24
0;4489;7;7;1
0;4490;7;7;2
0;4491;7;7;3
0;4492;7;7;4
0;4493;7;7;5
0;4494;7;7;6
0;4495;7;7;7
0;4496;7;7;8
0;4497;7;7;9
0;4498;7;7;10
0;4499;7;7;11
0;4500;7;7;12
0;4501;7;7;13
0;4502;7;7;14
0;4503;7;7;15
0;4504;7;7;16
0;4505;7;7;17
0;4506;7;7;18
0;4507;7;7;19
0;4508;7;7;20
0;4509;7;7;21
0;4510;7;7;22
0;4511;7;7;23
0;4512;7;7;24
0;4513;7;8;1
0;4514;7;8;2
0;4515;7;8;3
0;4516;7;8;4
0;4517;7;8;5
0;4518;7;8;6
0;4519;7;8;7
0;4520;7;8;8
0;4521;7;8;9
0;4522;7;8;10
0;4523;7;8;11
0;4524;7;8;12
0;4525;7;8;13
0;4526;7;8;14
0;4527;7;8;15
0;4528;7;8;16
0;4529;7;8;17
0;4530;7;8;18
0;4531;7;8;19
0;4532;7;8;20
0;4533;7;8;21
0;4534;7;8;22
0;4535;7;8;23
0;4536;7;8;24
0;4537;7;9;1
0;4538;7;9;2
0;4539;7;9;3
0;4540;7;9;4
0;4541;7;9;5
0;4542;7;9;6
0;4543;7;9;7
0;4544;7;9;8
0;4545;7;9;9
0;4546;7;9;10
0;4547;7;9;11
0;4548;7;9;12
0;4549;7;9;13
0;4550;7;9;14
0;4551;7;9;15
0;4552;7;9;16
0;4553;7;9;17
0;4554;7;9;18
0;4555;7;9;19
0;4556;7;9;20
0;4557;7;9;21
0;4558;7;9;22
0;4559;7;9;23
0;4560;7;9;24
0;4561;7;10;1
0;4562;7;10;2
0;4563;7;10;3
0;4564;7;10;4
0;4565;7;10;5
0;4566;7;10;6
0;4567;7;10;7
0;4568;7;10;8
0;4569;7;10;9
0;4570;7;10;10
0;4571;7;10;11
0;4572;7;10;12
0;4573;7;10;13
0;4574;7;10;14
0;4575;7;10;15
0;4576;7;10;16
0;4577;7;10;17
0;4578;7;10;18
0;4579;7;10;19
0;4580;7;10;20
0;4581;7;10;21
0;4582;7;10;22
0;4583;7;10;23
0;4584;7;10;24
0;4585;7;11;1
0;4586;7;11;2
0;4587;7;11;3
0;4588;7;11;4
0;4589;7;11;5
0;4590;7;11;6
0;4591;7;11;7
0;4592;7;11;8
0;4593;7;11;9
0;4594;7;11;10
0;4595;7;11;11
0;4596;7;11;12
0;4597;7;11;13
0;4598;7;11;14
0;4599;7;11;15
0;4600;7;11;16
0;4601;7;11;17
0;4602;7;11;18
0;4603;7;11;19
0;4604;7;11;20
0;4605;7;11;21
0;4606;7;11;22
0;4607;7;11;23
0;4608;7;11;24
0;4609;7;12;1
0;4610;7;12;2
0;4611;7;12;3
0;4612;7;12;4
0;4613;7;12;5
0;4614;7;12;6
0;4615;7;12;7
0;4616;7;12;8
0;4617;7;12;9
0;4618;7;12;10
0;4619;7;12;11
0;4620;7;12;12
0;4621;7;12;13
0;4622;7;12;14
0;4623;7;12;15
0;4624;7;12;16
0;4625;7;12;17
0;4626;7;12;18
0;4627;7;12;19
0;4628;7;12;20
0;4629;7;12;21
0;4630;7;12;22
0;4631;7;12;23
0;4632;7;12;24
0;4633;7;13;1
0;4634;7;13;2
0;4635;7;13;3
0;4636;7;13;4
0;4637;7;13;5
0;4638;7;13;6
0;4639;7;13;7
0;4640;7;13;8
0;4641;7;13;9
0;4642;7;13;10
0;4643;7;13;11
0;4644;7;13;12
0;4645;7;13;13
0;4646;7;13;14
0;4647;7;13;15
0;4648;7;13;16
0;4649;7;13;17
0;4650;7;13;18
0;4651;7;13;19
0;4652;7;13;20
0;4653;7;13;21
0;4654;7;13;22
0;4655;7;13;23
0;4656;7;13;24
0;4657;7;14;1
0;4658;7;14;2
0;4659;7;14;3
0;4660;7;14;4
0;4661;7;14;5
0;4662;7;14;6
0;4663;7;14;7
0;4664;7;14;8
0;4665;7;14;9
0;4666;7;14;10
0;4667;7;14;11
0;4668;7;14;12
0;4669;7;14;13
0;4670;7;14;14
0;4671;7;14;15
0;4672;7;14;16
0;4673;7;14;17
0;4674;7;14;18
0;4675;7;14;19
0;4676;7;14;20
0;4677;7;14;21
0;4678;7;14;22
0;4679;7;14;23
0;4680;7;14;24
0;4681;7;15;1
0;4682;7;15;2
0;4683;7;15;3
0;4684;7;15;4
0;4685;7;15;5
0;4686;7;15;6
0;4687;7;15;7
0;4688;7;15;8
0;4689;7;15;9
0;4690;7;15;10
0;4691;7;15;11
0;4692;7;15;12
0;4693;7;15;13
0;4694;7;15;14
0;4695;7;15;15
0;4696;7;15;16
0;4697;7;15;17
0;4698;7;15;18
0;4699;7;15;19
0;4700;7;15;20
0;4701;7;15;21
0;4702;7;15;22
0;4703;7;15;23
0;4704;7;15;24
0;4705;7;16;1
0;4706;7;16;2
0;4707;7;16;3
0;4708;7;16;4
0;4709;7;16;5
0;4710;7;16;6
0;4711;7;16;7
0;4712;7;16;8
0;4713;7;16;9
0;4714;7;16;10
0;4715;7;16;11
0;4716;7;16;12
0;4717;7;16;13
0;4718;7;16;14
0;4719;7;16;15
0;4720;7;16;16
0;4721;7;16;17
0;4722;7;16;18
0;4723;7;16;19
0;4724;7;16;20
0;4725;7;16;21
0;4726;7;16;22
0;4727;7;16;23
0;4728;7;16;24
0;4729;7;17;1
0;4730;7;17;2
0;4731;7;17;3
0;4732;7;17;4
0;4733;7;17;5
0;4734;7;17;6
0;4735;7;17;7
0;4736;7;17;8
0;4737;7;17;9
0;4738;7;17;10
0;4739;7;17;11
0;4740;7;17;12
0;4741;7;17;13
0;4742;7;17;14
0;4743;7;17;15
0;4744;7;17;16
0;4745;7;17;17
0;4746;7;17;18
0;4747;7;17;19
0;4748;7;17;20
0;4749;7;17;21
0;4750;7;17;22
0;4751;7;17;23
0;4752;7;17;24
0;4753;7;18;1
0;4754;7;18;2
0;4755;7;18;3
0;4756;7;18;4
0;4757;7;18;5
0;4758;7;18;6
0;4759;7;18;7
0;4760;7;18;8
0;4761;7;18;9
0;4762;7;18;10
0;4763;7;18;11
0;4764;7;18;12
0;4765;7;18;13
0;4766;7;18;14
0;4767;7;18;15
0;4768;7;18;16
0;4769;7;18;17
0;4770;7;18;18
0;4771;7;18;19
0;4772;7;18;20
0;4773;7;18;21
0;4774;7;18;22
0;4775;7;18;23
0;4776;7;18;24
0;4777;7;19;1
0;4778;7;19;2
0;4779;7;19;3
0;4780;7;19;4
0;4781;7;19;5
0;4782;7;19;6
0;4783;7;19;7
0;4784;7;19;8
0;4785;7;19;9
0;4786;7;19;10
0;4787;7;19;11
0;4788;7;19;12
0;4789;7;19;13
0;4790;7;19;14
0;4791;7;19;15
0;4792;7;19;16
0;4793;7;19;17
0;4794;7;19;18
0;4795;7;19;19
0;4796;7;19;20
0;4797;7;19;21
0;4798;7;19;22
0;4799;7;19;23
0;4800;7;19;24
0;4801;7;20;1
0;4802;7;20;2
0;4803;7;20;3
0;4804;7;20;4
0;4805;7;20;5
0;4806;7;20;6
0;4807;7;20;7
0;4808;7;20;8
0;4809;7;20;9
0;4810;7;20;10
0;4811;7;20;11
0;4812;7;20;12
0;4813;7;20;13
0;4814;7;20;14
0;4815;7;20;15
0;4816;7;20;16
0;4817;7;20;17
0;4818;7;20;18
0;4819;7;20;19
0;4820;7;20;20
0;4821;7;20;21
0;4822;7;20;22
0;4823;7;20;23
0;4824;7;20;24
0;4825;7;21;1
0;4826;7;21;2
0;4827;7;21;3
0;4828;7;21;4
0;4829;7;21;5
0;4830;7;21;6
0;4831;7;21;7
0;4832;7;21;8
0;4833;7;21;9
0;4834;7;21;10
0;4835;7;21;11
0;4836;7;21;12
0;4837;7;21;13
0;4838;7;21;14
0;4839;7;21;15
0;4840;7;21;16
0;4841;7;21;17
0;4842;7;21;18
0;4843;7;21;19
0;4844;7;21;20
0;4845;7;21;21
0;4846;7;21;22
0;4847;7;21;23
0;4848;7;21;24
0;4849;7;22;1
0;4850;7;22;2
0;4851;7;22;3
0;4852;7;22;4
0;4853;7;22;5
0;4854;7;22;6
0;4855;7;22;7
0;4856;7;22;8
0;4857;7;22;9
0;4858;7;22;10
0;4859;7;22;11
0;4860;7;22;12
0;4861;7;22;13
0;4862;7;22;14
0;4863;7;22;15
0;4864;7;22;16
0;4865;7;22;17
0;4866;7;22;18
0;4867;7;22;19
0;4868;7;22;20
0;4869;7;22;21
0;4870;7;22;22
0;4871;7;22;23
0;4872;7;22;24
0;4873;7;23;1
0;4874;7;23;2
0;4875;7;23;3
0;4876;7;23;4
0;4877;7;23;5
0;4878;7;23;6
0;4879;7;23;7
0;4880;7;23;8
0;4881;7;23;9
0;4882;7;23;10
0;4883;7;23;11
0;4884;7;23;12
0;4885;7;23;13
0;4886;7;23;14
0;4887;7;23;15
0;4888;7;23;16
0;4889;7;23;17
0;4890;7;23;18
0;4891;7;23;19
0;4892;7;23;20
0;4893;7;23;21
0;4894;7;23;22
0;4895;7;23;23
0;4896;7;23;24
0;4897;7;24;1
0;4898;7;24;2
0;4899;7;24;3
0;4900;7;24;4
0;4901;7;24;5
0;4902;7;24;6
0;4903;7;24;7
0;4904;7;24;8
0;4905;7;24;9
0;4906;7;24;10
0;4907;7;24;11
0;4908;7;24;12
0;4909;7;24;13
0;4910;7;24;14
0;4911;7;24;15
0;4912;7;24;16
0;4913;7;24;17
0;4914;7;24;18
0;4915;7;24;19
0;4916;7;24;20
0;4917;7;24;21
0;4918;7;24;22
0;4919;7;24;23
0;4920;7;24;24
0;4921;7;25;1
0;4922;7;25;2
0;4923;7;25;3
0;4924;7;25;4
0;4925;7;25;5
0;4926;7;25;6
0;4927;7;25;7
0;4928;7;25;8
0;4929;7;25;9
0;4930;7;25;10
0;4931;7;25;11
0;4932;7;25;12
0;4933;7;25;13
0;4934;7;25;14
0;4935;7;25;15
0;4936;7;25;16
0;4937;7;25;17
0;4938;7;25;18
0;4939;7;25;19
0;4940;7;25;20
0;4941;7;25;21
0;4942;7;25;22
0;4943;7;25;23
0;4944;7;25;24
0;4945;7;26;1
0;4946;7;26;2
0;4947;7;26;3
0;4948;7;26;4
0;4949;7;26;5
0;4950;7;26;6
0;4951;7;26;7
0;4952;7;26;8
0;4953;7;26;9
0;4954;7;26;10
0;4955;7;26;11
0;4956;7;26;12
0;4957;7;26;13
0;4958;7;26;14
0;4959;7;26;15
0;4960;7;26;16
0;4961;7;26;17
0;4962;7;26;18
0;4963;7;26;19
0;4964;7;26;20
0;4965;7;26;21
0;4966;7;26;22
0;4967;7;26;23
0;4968;7;26;24
0;4969;7;27;1
0;4970;7;27;2
0;4971;7;27;3
0;4972;7;27;4
0;4973;7;27;5
0;4974;7;27;6
0;4975;7;27;7
0;4976;7;27;8
0;4977;7;27;9
0;4978;7;27;10
0;4979;7;27;11
0;4980;7;27;12
0;4981;7;27;13
0;4982;7;27;14
0;4983;7;27;15
0;4984;7;27;16
0;4985;7;27;17
0;4986;7;27;18
0;4987;7;27;19
0;4988;7;27;20
0;4989;7;27;21
0;4990;7;27;22
0;4991;7;27;23
0;4992;7;27;24
0;4993;7;28;1
0;4994;7;28;2
0;4995;7;28;3
0;4996;7;28;4
0;4997;7;28;5
0;4998;7;28;6
0;4999;7;28;7
0;5000;7;28;8
0;5001;7;28;9
0;5002;7;28;10
0;5003;7;28;11
0;5004;7;28;12
0;5005;7;28;13
0;5006;7;28;14
0;5007;7;28;15
0;5008;7;28;16
0;5009;7;28;17
0;5010;7;28;18
0;5011;7;28;19
0;5012;7;28;20
0;5013;7;28;21
0;5014;7;28;22
0;5015;7;28;23
0;5016;7;28;24
0;5017;7;29;1
0;5018;7;29;2
0;5019;7;29;3
0;5020;7;29;4
0;5021;7;29;5
0;5022;7;29;6
0;5023;7;29;7
0;5024;7;29;8
0;5025;7;29;9
0;5026;7;29;10
0;5027;7;29;11
0;5028;7;29;12
0;5029;7;29;13
0;5030;7;29;14
0;5031;7;29;15
0;5032;7;29;16
0;5033;7;29;17
0;5034;7;29;18
0;5035;7;29;19
0;5036;7;29;20
0;5037;7;29;21
0;5038;7;29;22
0;5039;7;29;23
0;5040;7;29;24
0;5041;7;30;1
0;5042;7;30;2
0;5043;7;30;3
0;5044;7;30;4
0;5045;7;30;5
0;5046;7;30;6
0;5047;7;30;7
0;5048;7;30;8
0;5049;7;30;9
0;5050;7;30;10
0;5051;7;30;11
0;5052;7;30;12
0;5053;7;30;13
0;5054;7;30;14
0;5055;7;30;15
0;5056;7;30;16
0;5057;7;30;17
0;5058;7;30;18
0;5059;7;30;19
0;5060;7;30;20
0;5061;7;30;21
0;5062;7;30;22
0;5063;7;30;23
0;5064;7;30;24
0;5065;7;31;1
0;5066;7;31;2
0;5067;7;31;3
0;5068;7;31;4
0;5069;7;31;5
0;5070;7;31;6
0;5071;7;31;7
0;5072;7;31;8
0;5073;7;31;9
0;5074;7;31;10
0;5075;7;31;11
0;5076;7;31;12
0;5077;7;31;13
0;5078;7;31;14
0;5079;7;31;15
0;5080;7;31;16
0;5081;7;31;17
0;5082;7;31;18
0;5083;7;31;19
0;5084;7;31;20
0;5085;7;31;21
0;5086;7;31;22
0;5087;7;31;23
0;5088;7;31;24
0;5089;8;1;1
0;5090;8;1;2
0;5091;8;1;3
0;5092;8;1;4
0;5093;8;1;5
0;5094;8;1;6
0;5095;8;1;7
0;5096;8;1;8
0;5097;8;1;9
0;5098;8;1;10
0;5099;8;1;11
0;5100;8;1;12
0;5101;8;1;13
0;5102;8;1;14
0;5103;8;1;15
0;5104;8;1;16
0;5105;8;1;17
0;5106;8;1;18
0;5107;8;1;19
0;5108;8;1;20
0;5109;8;1;21
0;5110;8;1;22
0;5111;8;1;23
0;5112;8;1;24
0;5113;8;2;1
0;5114;8;2;2
0;5115;8;2;3
0;5116;8;2;4
0;5117;8;2;5
0;5118;8;2;6
0;5119;8;2;7
0;5120;8;2;8
0;5121;8;2;9
0;5122;8;2;10
0;5123;8;2;11
0;5124;8;2;12
0;5125;8;2;13
0;5126;8;2;14
0;5127;8;2;15
0;5128;8;2;16
0;5129;8;2;17
0;5130;8;2;18
0;5131;8;2;19
0;5132;8;2;20
0;5133;8;2;21
0;5134;8;2;22
0;5135;8;2;23
0;5136;8;2;24
0;5137;8;3;1
0;5138;8;3;2
0;5139;8;3;3
0;5140;8;3;4
0;5141;8;3;5
0;5142;8;3;6
0;5143;8;3;7
0;5144;8;3;8
0;5145;8;3;9
0;5146;8;3;10
0;5147;8;3;11
0;5148;8;3;12
0;5149;8;3;13
0;5150;8;3;14
0;5151;8;3;15
0;5152;8;3;16
0;5153;8;3;17
0;5154;8;3;18
0;5155;8;3;19
0;5156;8;3;20
0;5157;8;3;21
0;5158;8;3;22
0;5159;8;3;23
0;5160;8;3;24
0;5161;8;4;1
0;5162;8;4;2
0;5163;8;4;3
0;5164;8;4;4
0;5165;8;4;5
0;5166;8;4;6
0;5167;8;4;7
0;5168;8;4;8
0;5169;8;4;9
